Id,Season,Week,NeutralSite,HomeId,HomeTeam,HomePoints,HomeTeamTalent,HomeCohesionScore,AwayId,AwayTeam,AwayPoints,AwayTeamTalent,AwayCohesionScore,UnexpectedResult
401404052,2022,1,False,2305,Kansas,56,574.29,1.1422064777327936,2635,Tennessee Tech,10,43.6,,
401403966,2022,1,False,38,Colorado,13,616.28,,2628,TCU,38,712.05,,
401439546,2022,1,False,2256,Greensboro College,48,,,2258,Guilford College,37,,,0.0
401405069,2022,1,False,103,Boston College,21,664.63,,164,Rutgers,22,631.47,1.1544578134284016,1.0
401431403,2022,1,False,2368,Marist,12,,,46,Georgetown,43,,,
401411096,2022,1,False,151,East Carolina,20,494.82,6.346934315684316,152,NC State,21,686.19,0.2326664462081128,
401405066,2022,1,False,120,Maryland,31,680.22,5.0459523809523805,2084,Buffalo,10,370.96,4.211111111111111,
401411095,2022,1,False,2026,App State,61,456.66,,153,North Carolina,63,812.94,0.7400274725274725,
401415611,2022,1,False,2426,Navy,7,0.0,,48,Delaware,14,39.14,,
401450146,2022,1,False,2972,Plymouth State,20,,,293,Castleton,7,,,0.0
401403865,2022,1,False,245,Texas A&M,31,947.3,1.5131382098293862,2534,Sam Houston,0,200.06,,
401430960,2022,1,False,317,Marietta,14,,,49,Dubuque,13,,,0.0
401428336,2022,1,False,2523,Robert Morris,20,21.85,,2168,Dayton,22,,,
401405062,2022,1,False,2294,Iowa,7,681.98,6.252572463768116,2571,South Dakota State,3,5.97,,
401405067,2022,1,False,130,Michigan,51,847.24,2.4670974858474857,36,Colorado State,7,431.38,7.046783625730994,
401432790,2022,1,False,2808,Delaware Valley,22,,,2849,Westminster (PA),8,,,0.0
401432551,2022,1,False,18,Bridgewater State,14,,,175,Ithaca College,51,,,
401432740,2022,1,False,2018,Allegheny,27,,,237,Union (NY),42,,,
401445766,2022,1,False,3110,SUNY Morrisville,10,,,2871,Kean,0,,,0.0
401432616,2022,1,False,2980,Ohio Wesleyan,13,,,359,Otterbein,21,,,
401441936,2022,1,False,2781,Brockport,27,,,2967,Framingham State,7,,,0.0
401433013,2022,1,False,2038,Assumption,3,,,2315,Kutztown University,0,,,0.0
401431984,2022,1,False,2477,Ohio Dominican,28,,,2224,Findlay,14,,,0.0
401435118,2022,1,False,2782,Cortland,48,,,2746,Wittenberg,28,,,0.0
401432529,2022,1,False,2442,College Of New Jersey,31,,,323,Moravian,13,,,0.0
401438614,2022,1,False,2776,Salve Regina,7,,,2467,Norwich,0,,,0.0
401422975,2022,1,False,2127,Charleston Southern,38,28.1,,2717,Western Carolina,52,35.6,,
401431015,2022,1,False,2588,Southwestern University,7,,,2094,California Lutheran University,37,,,
401432518,2022,1,True,630,Wayland Baptist,14,,,2810,Hardin-Simmons,79,,,
401431050,2022,1,False,379,UMass Dartmouth,35,,,2280,Husson,14,,,0.0
401404147,2022,1,False,41,UConn,28,239.17,,2115,Central Connecticut,3,11.33,,
401431067,2022,1,False,2790,Albion,52,,,2106,Carthage,0,,,0.0
401431029,2022,1,False,2963,Case Western Reserve,14,,,118,Johns Hopkins University,54,,,
401422987,2022,1,False,322,Lafayette,6,22.41,,2529,Sacred Heart,0,,,0.0
401411100,2022,1,False,258,Virginia,34,625.94,2.1954545454545453,257,Richmond,17,55.5,,
401435131,2022,1,False,2700,McDaniel College,27,,,2108,Catholic,37,,,
401415209,2022,1,False,2005,Air Force,48,0.0,,2460,Northern Iowa,17,185.49,,0.0
401431866,2022,1,False,101784,ERSKINE,49,,,124110,UFTL,2,,,0.0
401437201,2022,1,False,3162,Alfred State,17,,,2969,Misericordia,14,,,0.0
401459907,2022,1,False,173,Hartwick,31,,,2951,SUNY Maritime,10,,,0.0
401432581,2022,1,False,352,Kenyon,33,,,2074,Bluffton,26,,,0.0
401433022,2022,1,True,126086,Post University,34,,,209,Lock Haven University,35,,,
401479976,2022,1,False,2310,Kentucky State,10,,,2170,Delta State,33,,,
401445128,2022,1,False,2779,St. Lawrence,0,,,452,Endicott College,27,,,
401443324,2022,1,False,2062,Bethany (WV),26,,,2274,Hiram College,16,,,0.0
401438554,2022,1,False,2042,Augustana (IL),34,,,2519,Rhodes College,28,,,0.0
401433397,2022,1,False,2528,Rensselaer,14,,,2175,Dickinson (PA),7,,,0.0
401432772,2022,1,False,146,Grove City College,63,,,246,Juniata College,6,,,0.0
401432543,2022,1,False,417,Gallaudet,14,,,2845,Waynesburg,52,,,
401431274,2022,1,False,2891,Ripon,13,,,2832,St. Norbert,10,,,0.0
401432726,2022,1,False,291,Methodist,10,,,2828,Shenandoah,27,,,
401432623,2022,1,False,89,Wabash College,52,,,297,Hampden-Sydney,48,,,0.0
401431150,2022,1,False,2354,Lycoming,16,,,216,Susquehanna,45,,,
401431143,2022,1,False,83,Depauw,17,,,86,Rose-Hulman,14,,,0.0
401431194,2022,1,False,427,Ohio Northern,13,,,2800,Alma,16,,,
401431255,2022,1,False,2524,Rockford,41,,,266,Beloit,14,,,0.0
401431206,2022,1,False,126,Kalamazoo,21,,,391,Oberlin,14,,,0.0
401432817,2022,1,False,2553,Sewanee,50,,,375,St. Scholastica,0,,,0.0
